trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,3,exemplarB/03.jpg,exemplarA/3.jpg,OBJECTSALL/1299.jpg,OBJECTSALL/0015.jpg,OBJECTSALL/1831.jpg,OBJECTSALL/1299.jpg,OBJECTSALL/0575.jpg,OBJECTSALL/0604.jpg
studied,1,4,exemplarB/0239.jpg,exemplarA/239.jpg,exemplarB/0239.jpg,OBJECTSALL/1206.jpg,OBJECTSALL/0969.jpg,OBJECTSALL/0829.jpg,OBJECTSALL/0715.jpg,OBJECTSALL/1583.jpg
studied,1,1,exemplarB/0225.jpg,exemplarA/225.jpg,exemplarB/0225.jpg,OBJECTSALL/1832.jpg,OBJECTSALL/1894.jpg,OBJECTSALL/0016.jpg,OBJECTSALL/1718.jpg,OBJECTSALL/0130.jpg
studied,1,2,exemplarA/312.jpg,exemplarB/0312.jpg,exemplarA/312.jpg,OBJECTSALL/0796.jpg,OBJECTSALL/1048.jpg,OBJECTSALL/1604.jpg,OBJECTSALL/1343.jpg,OBJECTSALL/1149.jpg
studied,1,6,exemplarB/0298.jpg,exemplarA/298.jpg,exemplarB/0298.jpg,OBJECTSALL/0552.jpg,OBJECTSALL/1652.jpg,OBJECTSALL/0500.jpg,OBJECTSALL/0326.jpg,OBJECTSALL/1221.jpg
studied,0,6,exemplarA/107.jpg,exemplarB/0107.jpg,OBJECTSALL/1878.jpg,OBJECTSALL/1088.jpg,OBJECTSALL/0576.jpg,OBJECTSALL/0166.jpg,OBJECTSALL/1636.jpg,OBJECTSALL/1768.jpg
studied,0,5,exemplarB/0320.jpg,exemplarA/320.jpg,OBJECTSALL/1639.jpg,OBJECTSALL/1847.jpg,OBJECTSALL/0202.jpg,OBJECTSALL/0566.jpg,OBJECTSALL/0694.jpg,OBJECTSALL/1639.jpg
studied,0,4,exemplarA/227.jpg,exemplarB/0227.jpg,OBJECTSALL/0468.jpg,OBJECTSALL/1434.jpg,OBJECTSALL/0822.jpg,OBJECTSALL/1787.jpg,OBJECTSALL/0468.jpg,OBJECTSALL/0403.jpg
studied,1,6,exemplarA/265.jpg,exemplarB/0265.jpg,exemplarA/265.jpg,OBJECTSALL/1462.jpg,OBJECTSALL/1355.jpg,OBJECTSALL/0345.jpg,OBJECTSALL/0186.jpg,OBJECTSALL/1686.jpg
studied,0,4,exemplarA/277.jpg,exemplarB/0277.jpg,OBJECTSALL/1623.jpg,OBJECTSALL/1817.jpg,OBJECTSALL/1246.jpg,OBJECTSALL/0564.jpg,OBJECTSALL/1623.jpg,OBJECTSALL/1288.jpg
studied,0,1,exemplarB/0133.jpg,exemplarA/133.jpg,OBJECTSALL/0210.jpg,OBJECTSALL/0210.jpg,OBJECTSALL/1709.jpg,OBJECTSALL/0336.jpg,OBJECTSALL/1886.jpg,OBJECTSALL/0727.jpg
studied,1,5,exemplarA/223.jpg,exemplarB/0223.jpg,exemplarA/223.jpg,OBJECTSALL/0540.jpg,OBJECTSALL/0314.jpg,OBJECTSALL/0613.jpg,OBJECTSALL/0082.jpg,OBJECTSALL/1247.jpg
studied,1,5,exemplarA/14.jpg,exemplarB/014.jpg,exemplarA/14.jpg,OBJECTSALL/0860.jpg,OBJECTSALL/1563.jpg,OBJECTSALL/0031.jpg,OBJECTSALL/1542.jpg,OBJECTSALL/0847.jpg
studied,1,3,exemplarA/83.jpg,exemplarB/083.jpg,exemplarA/83.jpg,OBJECTSALL/0341.jpg,OBJECTSALL/0283.jpg,OBJECTSALL/0181.jpg,OBJECTSALL/1207.jpg,OBJECTSALL/0241.jpg
studied,0,2,exemplarB/0371.jpg,exemplarA/371.jpg,OBJECTSALL/1181.jpg,OBJECTSALL/0528.jpg,OBJECTSALL/1181.jpg,OBJECTSALL/0299.jpg,OBJECTSALL/1046.jpg,OBJECTSALL/0788.jpg
studied,1,5,exemplarB/0260.jpg,exemplarA/260.jpg,exemplarB/0260.jpg,OBJECTSALL/0356.jpg,OBJECTSALL/1889.jpg,OBJECTSALL/0396.jpg,OBJECTSALL/1386.jpg,OBJECTSALL/1951.jpg
studied,1,1,exemplarA/334.jpg,exemplarB/0334.jpg,exemplarA/334.jpg,OBJECTSALL/0494.jpg,OBJECTSALL/0946.jpg,OBJECTSALL/1553.jpg,OBJECTSALL/1619.jpg,OBJECTSALL/1693.jpg
studied,0,6,exemplarA/54.jpg,exemplarB/054.jpg,OBJECTSALL/0007.jpg,OBJECTSALL/0145.jpg,OBJECTSALL/0391.jpg,OBJECTSALL/1960.jpg,OBJECTSALL/0586.jpg,OBJECTSALL/1782.jpg
studied,1,6,exemplarB/069.jpg,exemplarA/69.jpg,exemplarB/069.jpg,OBJECTSALL/1237.jpg,OBJECTSALL/0352.jpg,OBJECTSALL/1275.jpg,OBJECTSALL/1933.jpg,OBJECTSALL/0097.jpg
studied,1,3,exemplarB/0258.jpg,exemplarA/258.jpg,exemplarB/0258.jpg,OBJECTSALL/1225.jpg,OBJECTSALL/1200.jpg,OBJECTSALL/0906.jpg,OBJECTSALL/1241.jpg,OBJECTSALL/1907.jpg
studied,0,5,exemplarB/012.jpg,exemplarA/12.jpg,OBJECTSALL/0178.jpg,OBJECTSALL/1387.jpg,OBJECTSALL/0842.jpg,OBJECTSALL/0649.jpg,OBJECTSALL/0959.jpg,OBJECTSALL/0178.jpg
studied,1,3,exemplarA/210.jpg,exemplarB/0210.jpg,exemplarA/210.jpg,OBJECTSALL/0240.jpg,OBJECTSALL/1398.jpg,OBJECTSALL/1239.jpg,OBJECTSALL/0232.jpg,OBJECTSALL/0284.jpg
studied,1,2,exemplarB/086.jpg,exemplarA/86.jpg,exemplarB/086.jpg,OBJECTSALL/1744.jpg,OBJECTSALL/0806.jpg,OBJECTSALL/1561.jpg,OBJECTSALL/0112.jpg,OBJECTSALL/0433.jpg
studied,1,4,exemplarA/284.jpg,exemplarB/0284.jpg,exemplarA/284.jpg,OBJECTSALL/0155.jpg,OBJECTSALL/0209.jpg,OBJECTSALL/1917.jpg,OBJECTSALL/1899.jpg,OBJECTSALL/1049.jpg
studied,1,4,exemplarA/55.jpg,exemplarB/055.jpg,exemplarA/55.jpg,OBJECTSALL/0756.jpg,OBJECTSALL/0255.jpg,OBJECTSALL/1067.jpg,OBJECTSALL/0743.jpg,OBJECTSALL/0627.jpg
studied,0,1,exemplarA/98.jpg,exemplarB/098.jpg,OBJECTSALL/0774.jpg,OBJECTSALL/0774.jpg,OBJECTSALL/0260.jpg,OBJECTSALL/0088.jpg,OBJECTSALL/0244.jpg,OBJECTSALL/0973.jpg
studied,1,5,exemplarA/10.jpg,exemplarB/010.jpg,exemplarA/10.jpg,OBJECTSALL/1118.jpg,OBJECTSALL/0695.jpg,OBJECTSALL/1468.jpg,OBJECTSALL/1774.jpg,OBJECTSALL/1119.jpg
studied,0,2,exemplarA/65.jpg,exemplarB/065.jpg,OBJECTSALL/0002.jpg,OBJECTSALL/1572.jpg,OBJECTSALL/0002.jpg,OBJECTSALL/0660.jpg,OBJECTSALL/0193.jpg,OBJECTSALL/1279.jpg
studied,1,6,exemplarB/096.jpg,exemplarA/96.jpg,exemplarB/096.jpg,OBJECTSALL/1677.jpg,OBJECTSALL/1674.jpg,OBJECTSALL/0488.jpg,OBJECTSALL/1548.jpg,OBJECTSALL/1222.jpg
