trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,1,2,exemplarA/268.jpg,exemplarB/0268.jpg,exemplarA/268.jpg,OBJECTSALL/1285.jpg,OBJECTSALL/1390.jpg,OBJECTSALL/1573.jpg,OBJECTSALL/0339.jpg,OBJECTSALL/1062.jpg
studied,0,6,exemplarB/0248.jpg,exemplarA/248.jpg,OBJECTSALL/0377.jpg,OBJECTSALL/1413.jpg,OBJECTSALL/0603.jpg,OBJECTSALL/0533.jpg,OBJECTSALL/1611.jpg,OBJECTSALL/1447.jpg
studied,0,6,exemplarB/0355.jpg,exemplarA/355.jpg,OBJECTSALL/0762.jpg,OBJECTSALL/1342.jpg,OBJECTSALL/0484.jpg,OBJECTSALL/0106.jpg,OBJECTSALL/1891.jpg,OBJECTSALL/0585.jpg
studied,1,1,exemplarA/253.jpg,exemplarB/0253.jpg,exemplarA/253.jpg,OBJECTSALL/0272.jpg,OBJECTSALL/0622.jpg,OBJECTSALL/0067.jpg,OBJECTSALL/1172.jpg,OBJECTSALL/0788.jpg
studied,0,3,exemplarB/058.jpg,exemplarA/58.jpg,OBJECTSALL/1554.jpg,OBJECTSALL/1509.jpg,OBJECTSALL/1036.jpg,OBJECTSALL/1554.jpg,OBJECTSALL/1160.jpg,OBJECTSALL/1510.jpg
studied,0,5,exemplarA/199.jpg,exemplarB/0199.jpg,OBJECTSALL/1806.jpg,OBJECTSALL/0816.jpg,OBJECTSALL/1033.jpg,OBJECTSALL/1178.jpg,OBJECTSALL/1272.jpg,OBJECTSALL/1806.jpg
studied,1,4,exemplarA/6.jpg,exemplarB/06.jpg,exemplarA/6.jpg,OBJECTSALL/1494.jpg,OBJECTSALL/0738.jpg,OBJECTSALL/1294.jpg,OBJECTSALL/0438.jpg,OBJECTSALL/1115.jpg
studied,0,6,exemplarA/220.jpg,exemplarB/0220.jpg,OBJECTSALL/0186.jpg,OBJECTSALL/1121.jpg,OBJECTSALL/0453.jpg,OBJECTSALL/1671.jpg,OBJECTSALL/1649.jpg,OBJECTSALL/0379.jpg
studied,0,2,exemplarA/346.jpg,exemplarB/0346.jpg,OBJECTSALL/1313.jpg,OBJECTSALL/1890.jpg,OBJECTSALL/1313.jpg,OBJECTSALL/1262.jpg,OBJECTSALL/0138.jpg,OBJECTSALL/0764.jpg
studied,0,2,exemplarB/052.jpg,exemplarA/52.jpg,OBJECTSALL/0811.jpg,OBJECTSALL/1733.jpg,OBJECTSALL/0811.jpg,OBJECTSALL/1286.jpg,OBJECTSALL/0282.jpg,OBJECTSALL/0351.jpg
