trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,1,4,exemplarB/046.jpg,exemplarA/46.jpg,f_n,exemplarB/046.jpg,OBJECTSALL/0436.jpg,OBJECTSALL/0761.jpg,OBJECTSALL/1504.jpg,OBJECTSALL/0127.jpg,OBJECTSALL/0027.jpg
flipped,1,6,exemplarA/370.jpg,exemplarB/0370.jpg,f_n,exemplarA/370.jpg,OBJECTSALL/0603.jpg,OBJECTSALL/0326.jpg,OBJECTSALL/0177.jpg,OBJECTSALL/0451.jpg,OBJECTSALL/1051.jpg
flipped,0,5,exemplarB/0246.jpg,exemplarA/246.jpg,f_a,OBJECTSALL/1587.jpg,OBJECTSALL/1430.jpg,OBJECTSALL/0360.jpg,OBJECTSALL/1137.jpg,OBJECTSALL/1013.jpg,OBJECTSALL/1587.jpg
flipped,1,4,exemplarA/1.jpg,exemplarB/01.jpg,f_n,exemplarA/1.jpg,OBJECTSALL/0577.jpg,OBJECTSALL/1842.jpg,OBJECTSALL/0300.jpg,OBJECTSALL/1550.jpg,OBJECTSALL/1386.jpg
flipped,1,1,exemplarB/0122.jpg,exemplarA/122.jpg,f_n,exemplarB/0122.jpg,OBJECTSALL/1415.jpg,OBJECTSALL/0068.jpg,OBJECTSALL/1306.jpg,OBJECTSALL/0059.jpg,OBJECTSALL/1314.jpg
flipped,1,1,exemplarA/237.jpg,exemplarB/0237.jpg,f_n,exemplarA/237.jpg,OBJECTSALL/1947.jpg,OBJECTSALL/0280.jpg,OBJECTSALL/1220.jpg,OBJECTSALL/0729.jpg,OBJECTSALL/1690.jpg
flipped,1,4,exemplarA/5.jpg,exemplarB/05.jpg,f_n,exemplarA/5.jpg,OBJECTSALL/0787.jpg,OBJECTSALL/1548.jpg,OBJECTSALL/0352.jpg,OBJECTSALL/0522.jpg,OBJECTSALL/1522.jpg
flipped,1,3,exemplarB/0340.jpg,exemplarA/340.jpg,f_n,exemplarB/0340.jpg,OBJECTSALL/1096.jpg,OBJECTSALL/0450.jpg,OBJECTSALL/0629.jpg,OBJECTSALL/1734.jpg,OBJECTSALL/0279.jpg
flipped,0,4,exemplarB/099.jpg,exemplarA/99.jpg,f_a,OBJECTSALL/0054.jpg,OBJECTSALL/1139.jpg,OBJECTSALL/1348.jpg,OBJECTSALL/1181.jpg,OBJECTSALL/0054.jpg,OBJECTSALL/1911.jpg
flipped,1,1,exemplarA/283.jpg,exemplarB/0283.jpg,f_n,exemplarA/283.jpg,OBJECTSALL/1892.jpg,OBJECTSALL/1149.jpg,OBJECTSALL/1077.jpg,OBJECTSALL/1435.jpg,OBJECTSALL/0301.jpg
flipped,1,1,exemplarA/17.jpg,exemplarB/017.jpg,hit,exemplarA/17.jpg,OBJECTSALL/1591.jpg,OBJECTSALL/1450.jpg,OBJECTSALL/0060.jpg,OBJECTSALL/0590.jpg,OBJECTSALL/1919.jpg
flipped,1,3,exemplarA/358.jpg,exemplarB/0358.jpg,f_n,exemplarA/358.jpg,OBJECTSALL/0031.jpg,OBJECTSALL/1067.jpg,OBJECTSALL/1579.jpg,OBJECTSALL/1340.jpg,OBJECTSALL/0600.jpg
flipped,1,3,exemplarA/367.jpg,exemplarB/0367.jpg,f_n,exemplarA/367.jpg,OBJECTSALL/0909.jpg,OBJECTSALL/0108.jpg,OBJECTSALL/1510.jpg,OBJECTSALL/1173.jpg,OBJECTSALL/1105.jpg
flipped,1,6,exemplarA/330.jpg,exemplarB/0330.jpg,f_n,exemplarA/330.jpg,OBJECTSALL/1660.jpg,OBJECTSALL/0726.jpg,OBJECTSALL/0913.jpg,OBJECTSALL/1872.jpg,OBJECTSALL/0963.jpg
flipped,0,2,exemplarB/0303.jpg,exemplarA/303.jpg,miss,OBJECTSALL/0778.jpg,OBJECTSALL/0066.jpg,OBJECTSALL/0778.jpg,OBJECTSALL/1900.jpg,OBJECTSALL/0358.jpg,OBJECTSALL/0921.jpg
flipped,1,6,exemplarB/08.jpg,exemplarA/8.jpg,hit,exemplarB/08.jpg,OBJECTSALL/1584.jpg,OBJECTSALL/1799.jpg,OBJECTSALL/0058.jpg,OBJECTSALL/0960.jpg,OBJECTSALL/0990.jpg
flipped,1,2,exemplarB/075.jpg,exemplarA/75.jpg,hit,exemplarB/075.jpg,OBJECTSALL/1754.jpg,OBJECTSALL/1902.jpg,OBJECTSALL/1251.jpg,OBJECTSALL/0922.jpg,OBJECTSALL/0816.jpg
flipped,0,4,exemplarB/0364.jpg,exemplarA/364.jpg,miss,OBJECTSALL/0053.jpg,OBJECTSALL/1112.jpg,OBJECTSALL/1632.jpg,OBJECTSALL/1804.jpg,OBJECTSALL/0053.jpg,OBJECTSALL/0759.jpg
flipped,1,4,exemplarB/089.jpg,exemplarA/89.jpg,f_n,exemplarB/089.jpg,OBJECTSALL/1460.jpg,OBJECTSALL/1677.jpg,OBJECTSALL/0100.jpg,OBJECTSALL/1447.jpg,OBJECTSALL/1689.jpg
flipped,1,6,exemplarB/014.jpg,exemplarA/14.jpg,f_n,exemplarB/014.jpg,OBJECTSALL/0780.jpg,OBJECTSALL/0413.jpg,OBJECTSALL/0670.jpg,OBJECTSALL/0282.jpg,OBJECTSALL/0914.jpg
flipped,1,1,exemplarA/168.jpg,exemplarB/0168.jpg,f_n,exemplarA/168.jpg,OBJECTSALL/0723.jpg,OBJECTSALL/1398.jpg,OBJECTSALL/0772.jpg,OBJECTSALL/1424.jpg,OBJECTSALL/1014.jpg
flipped,0,4,exemplarA/52.jpg,exemplarB/052.jpg,miss,OBJECTSALL/1347.jpg,OBJECTSALL/0392.jpg,OBJECTSALL/1295.jpg,OBJECTSALL/0317.jpg,OBJECTSALL/1347.jpg,OBJECTSALL/1638.jpg
flipped,1,3,exemplarA/103.jpg,exemplarB/0103.jpg,hit,exemplarA/103.jpg,OBJECTSALL/1471.jpg,OBJECTSALL/0550.jpg,OBJECTSALL/1848.jpg,OBJECTSALL/1893.jpg,OBJECTSALL/1909.jpg
flipped,1,4,exemplarA/312.jpg,exemplarB/0312.jpg,f_n,exemplarA/312.jpg,OBJECTSALL/1661.jpg,OBJECTSALL/1404.jpg,OBJECTSALL/1376.jpg,OBJECTSALL/1109.jpg,OBJECTSALL/1944.jpg
flipped,1,1,exemplarB/0310.jpg,exemplarA/310.jpg,f_n,exemplarB/0310.jpg,OBJECTSALL/0540.jpg,OBJECTSALL/1169.jpg,OBJECTSALL/0383.jpg,OBJECTSALL/0357.jpg,OBJECTSALL/0211.jpg
flipped,1,3,exemplarA/114.jpg,exemplarB/0114.jpg,f_n,exemplarA/114.jpg,OBJECTSALL/1826.jpg,OBJECTSALL/1034.jpg,OBJECTSALL/1004.jpg,OBJECTSALL/0183.jpg,OBJECTSALL/0149.jpg
flipped,1,4,exemplarA/77.jpg,exemplarB/077.jpg,f_n,exemplarA/77.jpg,OBJECTSALL/0230.jpg,OBJECTSALL/1194.jpg,OBJECTSALL/0008.jpg,OBJECTSALL/1292.jpg,OBJECTSALL/0372.jpg
flipped,1,2,exemplarB/0392.jpg,exemplarA/392.jpg,hit,exemplarB/0392.jpg,OBJECTSALL/0788.jpg,OBJECTSALL/0166.jpg,OBJECTSALL/0614.jpg,OBJECTSALL/0176.jpg,OBJECTSALL/1771.jpg
flipped,1,5,exemplarA/18.jpg,exemplarB/018.jpg,f_n,exemplarA/18.jpg,OBJECTSALL/0178.jpg,OBJECTSALL/1835.jpg,OBJECTSALL/0523.jpg,OBJECTSALL/1021.jpg,OBJECTSALL/1907.jpg
flipped,1,2,exemplarB/0227.jpg,exemplarA/227.jpg,f_n,exemplarB/0227.jpg,OBJECTSALL/0430.jpg,OBJECTSALL/0102.jpg,OBJECTSALL/1333.jpg,OBJECTSALL/0529.jpg,OBJECTSALL/1165.jpg
flipped,1,2,exemplarB/0208.jpg,exemplarA/208.jpg,hit,exemplarB/0208.jpg,OBJECTSALL/1191.jpg,OBJECTSALL/0179.jpg,OBJECTSALL/0132.jpg,OBJECTSALL/1167.jpg,OBJECTSALL/1611.jpg
flipped,1,4,exemplarB/058.jpg,exemplarA/58.jpg,f_n,exemplarB/058.jpg,OBJECTSALL/1845.jpg,OBJECTSALL/0516.jpg,OBJECTSALL/0727.jpg,OBJECTSALL/0996.jpg,OBJECTSALL/0544.jpg
flipped,0,1,exemplarA/223.jpg,exemplarB/0223.jpg,miss,OBJECTSALL/1080.jpg,OBJECTSALL/1080.jpg,OBJECTSALL/1177.jpg,OBJECTSALL/1708.jpg,OBJECTSALL/1654.jpg,OBJECTSALL/1116.jpg
flipped,1,2,exemplarB/036.JPG,exemplarA/36.jpg,hit,exemplarB/036.JPG,OBJECTSALL/0655.jpg,OBJECTSALL/1720.jpg,OBJECTSALL/1407.jpg,OBJECTSALL/1207.jpg,OBJECTSALL/1441.jpg
flipped,0,5,exemplarA/279.jpg,exemplarB/0279.jpg,miss,OBJECTSALL/0663.jpg,OBJECTSALL/0533.jpg,OBJECTSALL/0605.jpg,OBJECTSALL/1267.jpg,OBJECTSALL/1859.jpg,OBJECTSALL/0663.jpg
flipped,1,1,exemplarB/03.jpg,exemplarA/3.jpg,f_n,exemplarB/03.jpg,OBJECTSALL/0592.jpg,OBJECTSALL/0446.jpg,OBJECTSALL/1479.jpg,OBJECTSALL/1476.jpg,OBJECTSALL/0888.jpg
flipped,0,2,exemplarB/0129.jpg,exemplarA/129.jpg,miss,OBJECTSALL/1936.jpg,OBJECTSALL/1783.jpg,OBJECTSALL/1936.jpg,OBJECTSALL/0885.jpg,OBJECTSALL/0686.jpg,OBJECTSALL/1179.jpg
flipped,1,5,exemplarA/247.jpg,exemplarB/0247.jpg,hit,exemplarA/247.jpg,OBJECTSALL/1074.jpg,OBJECTSALL/0551.jpg,OBJECTSALL/1192.jpg,OBJECTSALL/1499.jpg,OBJECTSALL/1670.jpg
flipped,1,2,exemplarA/291.jpg,exemplarB/0291.jpg,hit,exemplarA/291.jpg,OBJECTSALL/1180.jpg,OBJECTSALL/0078.jpg,OBJECTSALL/1515.jpg,OBJECTSALL/1090.jpg,OBJECTSALL/0338.jpg
flipped,0,2,exemplarA/360.jpg,exemplarB/0360.jpg,f_a,OBJECTSALL/1268.jpg,OBJECTSALL/0774.jpg,OBJECTSALL/1268.jpg,OBJECTSALL/0330.jpg,OBJECTSALL/1331.jpg,OBJECTSALL/1857.jpg
flipped,1,6,exemplarA/337.jpg,exemplarB/0337.jpg,f_n,exemplarA/337.jpg,OBJECTSALL/1299.jpg,OBJECTSALL/1898.jpg,OBJECTSALL/0676.jpg,OBJECTSALL/1641.jpg,OBJECTSALL/0509.jpg
