trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,0,2,exemplarB/0108.jpg,exemplarA/108.jpg,miss,OBJECTSALL/0674.jpg,OBJECTSALL/0665.jpg,OBJECTSALL/0674.jpg,OBJECTSALL/0350.jpg,OBJECTSALL/0266.jpg,OBJECTSALL/1173.jpg
flipped,0,1,exemplarA/244.jpg,exemplarB/0244.jpg,f_a,OBJECTSALL/0840.jpg,OBJECTSALL/0840.jpg,OBJECTSALL/0396.jpg,OBJECTSALL/1195.jpg,OBJECTSALL/0230.jpg,OBJECTSALL/0953.jpg
flipped,0,1,exemplarB/0257.jpg,exemplarA/257.jpg,miss,OBJECTSALL/0668.jpg,OBJECTSALL/0668.jpg,OBJECTSALL/1900.jpg,OBJECTSALL/0522.jpg,OBJECTSALL/0256.jpg,OBJECTSALL/1410.jpg
flipped,0,1,exemplarA/337.jpg,exemplarB/0337.jpg,miss,OBJECTSALL/0689.jpg,OBJECTSALL/0689.jpg,OBJECTSALL/1398.jpg,OBJECTSALL/0684.jpg,OBJECTSALL/0687.jpg,OBJECTSALL/0068.jpg
flipped,0,1,exemplarA/195.jpg,exemplarB/0195.jpg,miss,OBJECTSALL/0680.jpg,OBJECTSALL/0680.jpg,OBJECTSALL/0955.jpg,OBJECTSALL/1346.jpg,OBJECTSALL/0294.jpg,OBJECTSALL/1083.jpg
flipped,0,1,exemplarA/101.jpg,exemplarB/0101.jpg,miss,OBJECTSALL/0471.jpg,OBJECTSALL/0471.jpg,OBJECTSALL/0154.jpg,OBJECTSALL/1712.jpg,OBJECTSALL/0498.jpg,OBJECTSALL/0970.jpg
flipped,0,1,exemplarA/135.jpg,exemplarB/0135.jpg,miss,OBJECTSALL/0272.jpg,OBJECTSALL/0272.jpg,OBJECTSALL/1408.jpg,OBJECTSALL/1174.jpg,OBJECTSALL/0349.jpg,OBJECTSALL/1013.jpg
flipped,0,1,exemplarB/0146.jpg,exemplarA/146.jpg,miss,OBJECTSALL/0222.jpg,OBJECTSALL/0222.jpg,OBJECTSALL/0983.jpg,OBJECTSALL/0394.jpg,OBJECTSALL/1565.jpg,OBJECTSALL/1344.jpg
flipped,0,1,exemplarB/0217.jpg,exemplarA/217.jpg,miss,OBJECTSALL/1224.jpg,OBJECTSALL/1224.jpg,OBJECTSALL/0221.jpg,OBJECTSALL/1259.jpg,OBJECTSALL/1688.jpg,OBJECTSALL/1453.jpg
flipped,0,1,exemplarA/206.jpg,exemplarB/0206.jpg,miss,OBJECTSALL/1561.jpg,OBJECTSALL/1561.jpg,OBJECTSALL/1793.jpg,OBJECTSALL/0576.jpg,OBJECTSALL/0492.jpg,OBJECTSALL/0477.jpg
