trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,1,5,exemplarB/0189.jpg,exemplarA/189.jpg,f_n,exemplarB/0189.jpg,OBJECTSALL/0803.jpg,OBJECTSALL/0087.jpg,OBJECTSALL/1935.jpg,OBJECTSALL/1944.jpg,OBJECTSALL/0083.jpg
flipped,0,2,exemplarA/31.jpg,exemplarB/031.jpg,miss,OBJECTSALL/0172.jpg,OBJECTSALL/1186.jpg,OBJECTSALL/0172.jpg,OBJECTSALL/0488.jpg,OBJECTSALL/1245.jpg,OBJECTSALL/1741.jpg
flipped,1,6,exemplarA/115.jpg,exemplarB/0115.jpg,f_n,exemplarA/115.jpg,OBJECTSALL/1678.jpg,OBJECTSALL/1072.jpg,OBJECTSALL/0009.jpg,OBJECTSALL/0645.jpg,OBJECTSALL/1271.jpg
flipped,1,4,exemplarA/398.jpg,exemplarB/0398.jpg,hit,exemplarA/398.jpg,OBJECTSALL/0596.jpg,OBJECTSALL/0872.jpg,OBJECTSALL/0028.jpg,OBJECTSALL/0745.jpg,OBJECTSALL/0910.jpg
flipped,1,2,exemplarB/0193.jpg,exemplarA/193.jpg,hit,exemplarB/0193.jpg,OBJECTSALL/0151.jpg,OBJECTSALL/0271.jpg,OBJECTSALL/1860.jpg,OBJECTSALL/0192.jpg,OBJECTSALL/1665.jpg
flipped,1,1,exemplarA/254.jpg,exemplarB/0254.jpg,f_n,exemplarA/254.jpg,OBJECTSALL/1647.jpg,OBJECTSALL/0122.jpg,OBJECTSALL/1268.jpg,OBJECTSALL/0355.jpg,OBJECTSALL/1230.jpg
flipped,1,6,exemplarA/199.jpg,exemplarB/0199.jpg,hit,exemplarA/199.jpg,OBJECTSALL/0015.jpg,OBJECTSALL/0679.jpg,OBJECTSALL/0369.jpg,OBJECTSALL/0222.jpg,OBJECTSALL/0960.jpg
flipped,1,1,exemplarA/203.jpg,exemplarB/0203.jpg,f_n,exemplarA/203.jpg,OBJECTSALL/1492.jpg,OBJECTSALL/0523.jpg,OBJECTSALL/0989.jpg,OBJECTSALL/1516.jpg,OBJECTSALL/0809.jpg
flipped,0,4,exemplarA/58.jpg,exemplarB/058.jpg,miss,OBJECTSALL/1753.jpg,OBJECTSALL/0918.jpg,OBJECTSALL/0224.jpg,OBJECTSALL/0372.jpg,OBJECTSALL/1753.jpg,OBJECTSALL/0468.jpg
flipped,1,4,exemplarA/161.jpg,exemplarB/0161.jpg,hit,exemplarA/161.jpg,OBJECTSALL/1804.jpg,OBJECTSALL/0695.jpg,OBJECTSALL/0430.jpg,OBJECTSALL/0880.jpg,OBJECTSALL/1331.jpg
flipped,1,4,exemplarB/023.jpg,exemplarA/23.jpg,f_n,exemplarB/023.jpg,OBJECTSALL/1211.jpg,OBJECTSALL/0573.jpg,OBJECTSALL/1952.jpg,OBJECTSALL/0696.jpg,OBJECTSALL/0878.jpg
