trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,1,6,exemplarB/0372.jpg,exemplarA/372.jpg,hit,exemplarB/0372.jpg,OBJECTSALL/0765.jpg,OBJECTSALL/1365.jpg,OBJECTSALL/0972.jpg,OBJECTSALL/0174.jpg,OBJECTSALL/0591.jpg
flipped,1,3,exemplarB/021.jpg,exemplarA/21.jpg,f_n,exemplarB/021.jpg,OBJECTSALL/1271.jpg,OBJECTSALL/0622.jpg,OBJECTSALL/0285.jpg,OBJECTSALL/0013.jpg,OBJECTSALL/0775.jpg
flipped,1,4,exemplarA/129.jpg,exemplarB/0129.jpg,f_n,exemplarA/129.jpg,OBJECTSALL/1094.jpg,OBJECTSALL/1637.jpg,OBJECTSALL/0028.jpg,OBJECTSALL/0877.jpg,OBJECTSALL/0897.jpg
flipped,1,3,exemplarA/255.jpg,exemplarB/0255.jpg,f_n,exemplarA/255.jpg,OBJECTSALL/1648.jpg,OBJECTSALL/0400.jpg,OBJECTSALL/1463.jpg,OBJECTSALL/1624.jpg,OBJECTSALL/1386.jpg
flipped,0,3,exemplarA/207.jpg,exemplarB/0207.jpg,miss,OBJECTSALL/1805.jpg,OBJECTSALL/1311.jpg,OBJECTSALL/0592.jpg,OBJECTSALL/1805.jpg,OBJECTSALL/0970.jpg,OBJECTSALL/0896.jpg
flipped,1,4,exemplarB/0163.jpg,exemplarA/163.jpg,f_n,exemplarB/0163.jpg,OBJECTSALL/0699.jpg,OBJECTSALL/0399.jpg,OBJECTSALL/1345.jpg,OBJECTSALL/0968.jpg,OBJECTSALL/1780.jpg
flipped,1,1,exemplarA/134.jpg,exemplarB/0134.jpg,f_n,exemplarA/134.jpg,OBJECTSALL/1133.jpg,OBJECTSALL/1402.jpg,OBJECTSALL/1919.jpg,OBJECTSALL/0754.jpg,OBJECTSALL/0313.jpg
flipped,1,4,exemplarB/0248.jpg,exemplarA/248.jpg,f_n,exemplarB/0248.jpg,OBJECTSALL/0089.jpg,OBJECTSALL/0228.jpg,OBJECTSALL/0727.jpg,OBJECTSALL/1499.jpg,OBJECTSALL/0046.jpg
flipped,0,6,exemplarB/0373.jpg,exemplarA/373.jpg,miss,OBJECTSALL/0070.jpg,OBJECTSALL/0925.jpg,OBJECTSALL/1547.jpg,OBJECTSALL/0966.jpg,OBJECTSALL/0059.jpg,OBJECTSALL/1523.jpg
flipped,1,1,exemplarB/0230.jpg,exemplarA/230.jpg,hit,exemplarB/0230.jpg,OBJECTSALL/1697.jpg,OBJECTSALL/0810.jpg,OBJECTSALL/0928.jpg,OBJECTSALL/1640.jpg,OBJECTSALL/0314.jpg
flipped,1,5,exemplarB/0160.jpg,exemplarA/160.jpg,hit,exemplarB/0160.jpg,OBJECTSALL/0310.jpg,OBJECTSALL/0143.jpg,OBJECTSALL/1167.jpg,OBJECTSALL/1201.jpg,OBJECTSALL/1539.jpg
flipped,0,1,exemplarA/15.jpg,exemplarB/015.jpg,f_a,OBJECTSALL/1762.jpg,OBJECTSALL/1762.jpg,OBJECTSALL/0415.jpg,OBJECTSALL/1290.jpg,OBJECTSALL/1524.jpg,OBJECTSALL/1126.jpg
flipped,0,3,exemplarB/05.jpg,exemplarA/5.jpg,miss,OBJECTSALL/0539.jpg,OBJECTSALL/0081.jpg,OBJECTSALL/0266.jpg,OBJECTSALL/0539.jpg,OBJECTSALL/0736.jpg,OBJECTSALL/1793.jpg
