trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,0,1,exemplarA/314.jpg,exemplarB/0314.jpg,f_a,OBJECTSALL/1782.jpg,OBJECTSALL/1782.jpg,OBJECTSALL/1659.jpg,OBJECTSALL/1206.jpg,OBJECTSALL/1309.jpg,OBJECTSALL/0915.jpg
flipped,0,4,exemplarA/77.jpg,exemplarB/077.jpg,miss,OBJECTSALL/1609.jpg,OBJECTSALL/1195.jpg,OBJECTSALL/0712.jpg,OBJECTSALL/0972.jpg,OBJECTSALL/1609.jpg,OBJECTSALL/1847.jpg
flipped,1,2,exemplarA/351.jpg,exemplarB/0351.jpg,hit,exemplarA/351.jpg,OBJECTSALL/1014.jpg,OBJECTSALL/1390.jpg,OBJECTSALL/0340.jpg,OBJECTSALL/0228.jpg,OBJECTSALL/0175.jpg
flipped,1,4,exemplarA/185.jpg,exemplarB/0185.jpg,hit,exemplarA/185.jpg,OBJECTSALL/0862.jpg,OBJECTSALL/1472.jpg,OBJECTSALL/0444.jpg,OBJECTSALL/0117.jpg,OBJECTSALL/1625.jpg
flipped,1,1,exemplarB/0305.jpg,exemplarA/305.jpg,hit,exemplarB/0305.jpg,OBJECTSALL/1918.jpg,OBJECTSALL/1294.jpg,OBJECTSALL/0113.jpg,OBJECTSALL/1137.jpg,OBJECTSALL/1367.jpg
flipped,0,2,exemplarB/0187.jpg,exemplarA/187.jpg,f_a,OBJECTSALL/1272.jpg,OBJECTSALL/1626.jpg,OBJECTSALL/1272.jpg,OBJECTSALL/0384.jpg,OBJECTSALL/0342.jpg,OBJECTSALL/1189.jpg
flipped,1,3,exemplarB/0347.jpg,exemplarA/347.jpg,hit,exemplarB/0347.jpg,OBJECTSALL/0135.jpg,OBJECTSALL/0339.jpg,OBJECTSALL/0615.jpg,OBJECTSALL/1533.jpg,OBJECTSALL/0330.jpg
flipped,1,5,exemplarA/266.jpg,exemplarB/0266.jpg,hit,exemplarA/266.jpg,OBJECTSALL/0047.jpg,OBJECTSALL/0672.jpg,OBJECTSALL/0568.jpg,OBJECTSALL/0316.jpg,OBJECTSALL/1513.jpg
flipped,0,5,exemplarB/01.jpg,exemplarA/1.jpg,miss,OBJECTSALL/0085.jpg,OBJECTSALL/1467.jpg,OBJECTSALL/0639.jpg,OBJECTSALL/1210.jpg,OBJECTSALL/1916.jpg,OBJECTSALL/0085.jpg
flipped,0,6,exemplarA/88.jpg,exemplarB/088.jpg,miss,OBJECTSALL/1433.jpg,OBJECTSALL/1583.jpg,OBJECTSALL/0260.jpg,OBJECTSALL/1748.jpg,OBJECTSALL/1776.jpg,OBJECTSALL/1041.jpg
flipped,1,2,exemplarB/0197.jpg,exemplarA/197.jpg,hit,exemplarB/0197.jpg,OBJECTSALL/1397.jpg,OBJECTSALL/0059.jpg,OBJECTSALL/0010.jpg,OBJECTSALL/1905.jpg,OBJECTSALL/1093.jpg
flipped,0,2,exemplarB/0203.jpg,exemplarA/203.jpg,miss,OBJECTSALL/0994.jpg,OBJECTSALL/0304.jpg,OBJECTSALL/0994.jpg,OBJECTSALL/1404.jpg,OBJECTSALL/1249.jpg,OBJECTSALL/0236.jpg
flipped,1,4,exemplarA/170.jpg,exemplarB/0170.jpg,hit,exemplarA/170.jpg,OBJECTSALL/1035.jpg,OBJECTSALL/0989.jpg,OBJECTSALL/0179.jpg,OBJECTSALL/1867.jpg,OBJECTSALL/1648.jpg
flipped,1,1,exemplarA/93.jpg,exemplarB/093.jpg,hit,exemplarA/93.jpg,OBJECTSALL/0178.jpg,OBJECTSALL/1811.jpg,OBJECTSALL/0459.jpg,OBJECTSALL/1089.jpg,OBJECTSALL/1822.jpg
flipped,1,3,exemplarB/0309.jpg,exemplarA/309.jpg,hit,exemplarB/0309.jpg,OBJECTSALL/1092.jpg,OBJECTSALL/0846.jpg,OBJECTSALL/1691.jpg,OBJECTSALL/0687.jpg,OBJECTSALL/1002.jpg
flipped,1,6,exemplarB/0256.jpg,exemplarA/256.jpg,hit,exemplarB/0256.jpg,OBJECTSALL/0474.jpg,OBJECTSALL/0670.jpg,OBJECTSALL/0591.jpg,OBJECTSALL/1872.jpg,OBJECTSALL/0359.jpg
flipped,1,5,exemplarB/0301.jpg,exemplarA/301.jpg,hit,exemplarB/0301.jpg,OBJECTSALL/0360.jpg,OBJECTSALL/1807.jpg,OBJECTSALL/0336.jpg,OBJECTSALL/1805.jpg,OBJECTSALL/1330.jpg
flipped,1,1,exemplarA/379.jpg,exemplarB/0379.jpg,hit,exemplarA/379.jpg,OBJECTSALL/1904.jpg,OBJECTSALL/0104.jpg,OBJECTSALL/1702.jpg,OBJECTSALL/0722.jpg,OBJECTSALL/0451.jpg
flipped,1,1,exemplarA/94.jpg,exemplarB/094.jpg,hit,exemplarA/94.jpg,OBJECTSALL/1039.jpg,OBJECTSALL/0434.jpg,OBJECTSALL/1222.jpg,OBJECTSALL/0226.jpg,OBJECTSALL/0306.jpg
flipped,1,1,exemplarA/245.jpg,exemplarB/0245.jpg,hit,exemplarA/245.jpg,OBJECTSALL/1212.jpg,OBJECTSALL/1241.jpg,OBJECTSALL/0945.jpg,OBJECTSALL/1621.jpg,OBJECTSALL/1311.jpg
flipped,0,4,exemplarB/0354.jpg,exemplarA/354.jpg,miss,OBJECTSALL/0523.jpg,OBJECTSALL/0432.jpg,OBJECTSALL/0954.jpg,OBJECTSALL/1799.jpg,OBJECTSALL/0523.jpg,OBJECTSALL/1187.jpg
flipped,1,5,exemplarB/0397.jpg,exemplarA/397.jpg,hit,exemplarB/0397.jpg,OBJECTSALL/1825.jpg,OBJECTSALL/0112.jpg,OBJECTSALL/0608.jpg,OBJECTSALL/0200.jpg,OBJECTSALL/0904.jpg
flipped,1,3,exemplarA/30.jpg,exemplarB/030.jpg,hit,exemplarA/30.jpg,OBJECTSALL/1939.jpg,OBJECTSALL/1406.jpg,OBJECTSALL/1744.jpg,OBJECTSALL/0782.jpg,OBJECTSALL/1848.jpg
flipped,1,6,exemplarB/0284.jpg,exemplarA/284.jpg,hit,exemplarB/0284.jpg,OBJECTSALL/1841.jpg,OBJECTSALL/1900.jpg,OBJECTSALL/1391.jpg,OBJECTSALL/1818.jpg,OBJECTSALL/0419.jpg
flipped,1,5,exemplarA/34.jpg,exemplarB/034.jpg,hit,exemplarA/34.jpg,OBJECTSALL/1250.jpg,OBJECTSALL/0958.jpg,OBJECTSALL/0378.jpg,OBJECTSALL/0136.jpg,OBJECTSALL/0697.jpg
flipped,1,1,exemplarA/25.jpg,exemplarB/025.jpg,hit,exemplarA/25.jpg,OBJECTSALL/0790.jpg,OBJECTSALL/1709.jpg,OBJECTSALL/1471.jpg,OBJECTSALL/0767.jpg,OBJECTSALL/0123.jpg
