trial_type,correct,raw_response,test_image,bait_image,lr_response,response_image,filler1,filler2,filler3,filler4,filler5
flipped,0,6,exemplarB/0346.jpg,exemplarA/346.jpg,f_a,OBJECTSALL/0652.jpg,OBJECTSALL/0281.jpg,OBJECTSALL/1932.jpg,OBJECTSALL/0076.jpg,OBJECTSALL/0649.jpg,OBJECTSALL/0695.jpg
flipped,1,4,exemplarA/215.jpg,exemplarB/0215.jpg,hit,exemplarA/215.jpg,OBJECTSALL/0997.jpg,OBJECTSALL/0687.jpg,OBJECTSALL/1469.jpg,OBJECTSALL/1716.jpg,OBJECTSALL/1516.jpg
flipped,0,2,exemplarA/87.jpg,exemplarB/087.jpg,miss,OBJECTSALL/0235.jpg,OBJECTSALL/1703.jpg,OBJECTSALL/0235.jpg,OBJECTSALL/0304.jpg,OBJECTSALL/1494.jpg,OBJECTSALL/1319.jpg
flipped,0,5,exemplarB/0307.jpg,exemplarA/307.jpg,miss,OBJECTSALL/0635.jpg,OBJECTSALL/0827.jpg,OBJECTSALL/1221.jpg,OBJECTSALL/1350.jpg,OBJECTSALL/0215.jpg,OBJECTSALL/0635.jpg
flipped,0,6,exemplarA/385.jpg,exemplarB/0385.jpg,miss,OBJECTSALL/1711.jpg,OBJECTSALL/1362.jpg,OBJECTSALL/1421.jpg,OBJECTSALL/0998.jpg,OBJECTSALL/1695.jpg,OBJECTSALL/1077.jpg
flipped,1,5,exemplarB/08.jpg,exemplarA/8.jpg,f_n,exemplarB/08.jpg,OBJECTSALL/1403.jpg,OBJECTSALL/0774.jpg,OBJECTSALL/1202.jpg,OBJECTSALL/0665.jpg,OBJECTSALL/1962.jpg
flipped,1,1,exemplarA/353.jpg,exemplarB/0353.jpg,f_n,exemplarA/353.jpg,OBJECTSALL/1449.jpg,OBJECTSALL/1508.jpg,OBJECTSALL/1872.jpg,OBJECTSALL/1428.jpg,OBJECTSALL/1895.jpg
flipped,1,4,exemplarB/0343.jpg,exemplarA/343.jpg,f_n,exemplarB/0343.jpg,OBJECTSALL/1849.jpg,OBJECTSALL/1897.jpg,OBJECTSALL/1601.jpg,OBJECTSALL/0041.jpg,OBJECTSALL/1810.jpg
flipped,1,3,exemplarB/0139.jpg,exemplarA/139.jpg,f_n,exemplarB/0139.jpg,OBJECTSALL/0765.jpg,OBJECTSALL/1172.jpg,OBJECTSALL/1149.jpg,OBJECTSALL/0599.jpg,OBJECTSALL/1653.jpg
flipped,1,4,exemplarA/330.jpg,exemplarB/0330.jpg,f_n,exemplarA/330.jpg,OBJECTSALL/0731.jpg,OBJECTSALL/1133.jpg,OBJECTSALL/1563.jpg,OBJECTSALL/0334.jpg,OBJECTSALL/0908.jpg
flipped,1,5,exemplarA/261.jpg,exemplarB/0261.jpg,f_n,exemplarA/261.jpg,OBJECTSALL/1477.jpg,OBJECTSALL/1070.jpg,OBJECTSALL/0538.jpg,OBJECTSALL/0930.jpg,OBJECTSALL/1933.jpg
flipped,1,6,exemplarB/068.jpg,exemplarA/68.jpg,f_n,exemplarB/068.jpg,OBJECTSALL/1836.jpg,OBJECTSALL/0923.jpg,OBJECTSALL/1129.jpg,OBJECTSALL/0772.jpg,OBJECTSALL/0303.jpg
