trial_type,correct,raw_response,test_image,bait_image,timestamp,response_image,filler1,filler2,filler3,filler4,filler5
unstudied,1,2,exemplarB/0227.jpg,exemplarA/227.jpg,1466.8594510555267,exemplarB/0227.jpg,OBJECTSALL/1748.jpg,OBJECTSALL/0953.jpg,OBJECTSALL/1648.jpg,OBJECTSALL/0055.jpg,OBJECTSALL/1762.jpg
unstudied,0,3,exemplarA/136.jpg,exemplarB/0136.jpg,1476.4275200366974,OBJECTSALL/0957.jpg,OBJECTSALL/1958.jpg,OBJECTSALL/0944.jpg,OBJECTSALL/0957.jpg,OBJECTSALL/0375.jpg,OBJECTSALL/0801.jpg
unstudied,1,3,exemplarB/0308.jpg,exemplarA/308.jpg,1486.0554859638214,exemplarB/0308.jpg,OBJECTSALL/0884.jpg,OBJECTSALL/0460.jpg,OBJECTSALL/1459.jpg,OBJECTSALL/1526.jpg,OBJECTSALL/1847.jpg
unstudied,1,4,exemplarB/0351.jpg,exemplarA/351.jpg,1495.9035890102386,exemplarB/0351.jpg,OBJECTSALL/1207.jpg,OBJECTSALL/0871.jpg,OBJECTSALL/1302.jpg,OBJECTSALL/0855.jpg,OBJECTSALL/1543.jpg
unstudied,1,6,exemplarA/263.jpg,exemplarB/0263.jpg,1503.630306005478,exemplarA/263.jpg,OBJECTSALL/1167.jpg,OBJECTSALL/1537.jpg,OBJECTSALL/0096.jpg,OBJECTSALL/0322.jpg,OBJECTSALL/1198.jpg
unstudied,0,6,exemplarB/0251.jpg,exemplarA/251.jpg,1515.1301410198212,OBJECTSALL/1335.jpg,OBJECTSALL/1746.jpg,OBJECTSALL/0648.jpg,OBJECTSALL/1218.jpg,OBJECTSALL/1378.jpg,OBJECTSALL/0751.jpg
unstudied,1,1,exemplarB/0332.jpg,exemplarA/332.jpg,1529.8322961330414,exemplarB/0332.jpg,OBJECTSALL/0528.jpg,OBJECTSALL/0901.jpg,OBJECTSALL/1073.jpg,OBJECTSALL/1957.jpg,OBJECTSALL/1804.jpg
unstudied,0,3,exemplarB/0175.jpg,exemplarA/175.jpg,1540.991739988327,OBJECTSALL/0086.jpg,OBJECTSALL/1635.jpg,OBJECTSALL/1552.jpg,OBJECTSALL/0086.jpg,OBJECTSALL/0966.jpg,OBJECTSALL/0418.jpg
unstudied,1,4,exemplarA/128.jpg,exemplarB/0128.jpg,1550.599620103836,exemplarA/128.jpg,OBJECTSALL/1497.jpg,OBJECTSALL/0404.jpg,OBJECTSALL/1453.jpg,OBJECTSALL/0198.jpg,OBJECTSALL/1764.jpg
unstudied,1,3,exemplarB/0239.jpg,exemplarA/239.jpg,1562.2992930412292,exemplarB/0239.jpg,OBJECTSALL/1330.jpg,OBJECTSALL/1777.jpg,OBJECTSALL/0123.jpg,OBJECTSALL/0240.jpg,OBJECTSALL/0633.jpg
