trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,3,exemplarA/275.jpg,exemplarB/0275.jpg,OBJECTSALL/0545.jpg,OBJECTSALL/1702.jpg,OBJECTSALL/0248.jpg,OBJECTSALL/0545.jpg,OBJECTSALL/0657.jpg,OBJECTSALL/0236.jpg
studied,1,3,exemplarA/248.jpg,exemplarB/0248.jpg,exemplarA/248.jpg,OBJECTSALL/0741.jpg,OBJECTSALL/0189.jpg,OBJECTSALL/0281.jpg,OBJECTSALL/1502.jpg,OBJECTSALL/0971.jpg
studied,0,4,exemplarB/0158.jpg,exemplarA/158.jpg,OBJECTSALL/1215.jpg,OBJECTSALL/1116.jpg,OBJECTSALL/1757.jpg,OBJECTSALL/1943.jpg,OBJECTSALL/1215.jpg,OBJECTSALL/1933.jpg
studied,1,2,exemplarA/40.jpg,exemplarB/040.jpg,exemplarA/40.jpg,OBJECTSALL/0738.jpg,OBJECTSALL/0605.jpg,OBJECTSALL/1309.jpg,OBJECTSALL/0393.jpg,OBJECTSALL/0569.jpg
studied,0,3,exemplarB/0219.jpg,exemplarA/219.jpg,OBJECTSALL/0441.jpg,OBJECTSALL/0090.jpg,OBJECTSALL/0688.jpg,OBJECTSALL/0441.jpg,OBJECTSALL/0283.jpg,OBJECTSALL/1896.jpg
studied,0,4,exemplarA/283.jpg,exemplarB/0283.jpg,OBJECTSALL/1932.jpg,OBJECTSALL/1305.jpg,OBJECTSALL/0777.jpg,OBJECTSALL/0821.jpg,OBJECTSALL/1932.jpg,OBJECTSALL/1954.jpg
studied,1,3,exemplarA/109.jpg,exemplarB/0109.jpg,exemplarA/109.jpg,OBJECTSALL/1628.jpg,OBJECTSALL/0139.jpg,OBJECTSALL/1960.jpg,OBJECTSALL/0532.jpg,OBJECTSALL/0412.jpg
studied,1,3,exemplarB/0256.jpg,exemplarA/256.jpg,exemplarB/0256.jpg,OBJECTSALL/0623.jpg,OBJECTSALL/1052.jpg,OBJECTSALL/0891.jpg,OBJECTSALL/0401.jpg,OBJECTSALL/0144.jpg
studied,0,2,exemplarA/218.jpg,exemplarB/0218.jpg,OBJECTSALL/0787.jpg,OBJECTSALL/0934.jpg,OBJECTSALL/0787.jpg,OBJECTSALL/1283.jpg,OBJECTSALL/0592.jpg,OBJECTSALL/0670.jpg
studied,0,3,exemplarB/0165.jpg,exemplarA/165.jpg,OBJECTSALL/1341.jpg,OBJECTSALL/0415.jpg,OBJECTSALL/0841.jpg,OBJECTSALL/1341.jpg,OBJECTSALL/1468.jpg,OBJECTSALL/1451.jpg
studied,0,1,exemplarB/0207.jpg,exemplarA/207.jpg,OBJECTSALL/1543.jpg,OBJECTSALL/1543.jpg,OBJECTSALL/0011.jpg,OBJECTSALL/1941.jpg,OBJECTSALL/1509.jpg,OBJECTSALL/0559.jpg
studied,0,1,exemplarB/0299.jpg,exemplarA/299.jpg,OBJECTSALL/0543.jpg,OBJECTSALL/0543.jpg,OBJECTSALL/1794.jpg,OBJECTSALL/1780.jpg,OBJECTSALL/1775.jpg,OBJECTSALL/0186.jpg
studied,0,2,exemplarA/314.jpg,exemplarB/0314.jpg,OBJECTSALL/1423.jpg,OBJECTSALL/1882.jpg,OBJECTSALL/1423.jpg,OBJECTSALL/1259.jpg,OBJECTSALL/1456.jpg,OBJECTSALL/0590.jpg
studied,0,2,exemplarB/021.jpg,exemplarA/21.jpg,OBJECTSALL/0702.jpg,OBJECTSALL/1344.jpg,OBJECTSALL/0702.jpg,OBJECTSALL/0030.jpg,OBJECTSALL/0960.jpg,OBJECTSALL/0308.jpg
studied,1,2,exemplarA/193.jpg,exemplarB/0193.jpg,exemplarA/193.jpg,OBJECTSALL/0790.jpg,OBJECTSALL/0946.jpg,OBJECTSALL/0621.jpg,OBJECTSALL/0420.jpg,OBJECTSALL/1033.jpg
studied,0,6,exemplarA/327.jpg,exemplarB/0327.jpg,OBJECTSALL/0258.jpg,OBJECTSALL/0451.jpg,OBJECTSALL/1154.jpg,OBJECTSALL/0774.jpg,OBJECTSALL/1748.jpg,OBJECTSALL/0114.jpg
studied,0,3,exemplarB/0125.jpg,exemplarA/125.jpg,OBJECTSALL/1596.jpg,OBJECTSALL/1220.jpg,OBJECTSALL/0894.jpg,OBJECTSALL/1596.jpg,OBJECTSALL/0683.jpg,OBJECTSALL/0549.jpg
studied,0,3,exemplarB/076.jpg,exemplarA/76.jpg,OBJECTSALL/0793.jpg,OBJECTSALL/1641.jpg,OBJECTSALL/0554.jpg,OBJECTSALL/0793.jpg,OBJECTSALL/1463.jpg,OBJECTSALL/1162.jpg
studied,0,4,exemplarB/0383.jpg,exemplarA/383.jpg,OBJECTSALL/0084.jpg,OBJECTSALL/0121.jpg,OBJECTSALL/1532.jpg,OBJECTSALL/0255.jpg,OBJECTSALL/0084.jpg,OBJECTSALL/0677.jpg
studied,0,3,exemplarB/03.jpg,exemplarA/3.jpg,OBJECTSALL/0015.jpg,OBJECTSALL/0624.jpg,OBJECTSALL/0159.jpg,OBJECTSALL/0015.jpg,OBJECTSALL/1350.jpg,OBJECTSALL/1814.jpg
studied,1,1,exemplarA/335.jpg,exemplarB/0335.jpg,exemplarA/335.jpg,OBJECTSALL/1203.jpg,OBJECTSALL/1483.jpg,OBJECTSALL/0927.jpg,OBJECTSALL/1151.jpg,OBJECTSALL/0003.jpg
studied,1,4,exemplarB/0293.jpg,exemplarA/293.jpg,exemplarB/0293.jpg,OBJECTSALL/1090.jpg,OBJECTSALL/0479.jpg,OBJECTSALL/1901.jpg,OBJECTSALL/1523.jpg,OBJECTSALL/0851.jpg
studied,0,2,exemplarA/139.jpg,exemplarB/0139.jpg,OBJECTSALL/0428.jpg,OBJECTSALL/0979.jpg,OBJECTSALL/0428.jpg,OBJECTSALL/0694.jpg,OBJECTSALL/1939.jpg,OBJECTSALL/0074.jpg
studied,1,5,exemplarB/070.jpg,exemplarA/70.jpg,exemplarB/070.jpg,OBJECTSALL/1915.jpg,OBJECTSALL/1583.jpg,OBJECTSALL/0476.jpg,OBJECTSALL/1877.jpg,OBJECTSALL/1257.jpg
