trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,3,exemplarA/364.jpg,exemplarB/0364.jpg,OBJECTSALL/0560.jpg,OBJECTSALL/0645.jpg,OBJECTSALL/1172.jpg,OBJECTSALL/0560.jpg,OBJECTSALL/0041.jpg,OBJECTSALL/1627.jpg
studied,0,4,exemplarB/031.jpg,exemplarA/31.jpg,OBJECTSALL/0810.jpg,OBJECTSALL/1157.jpg,OBJECTSALL/0661.jpg,OBJECTSALL/0416.jpg,OBJECTSALL/0810.jpg,OBJECTSALL/0510.jpg
studied,0,6,exemplarB/073.jpg,exemplarA/73.jpg,OBJECTSALL/1930.jpg,OBJECTSALL/0949.jpg,OBJECTSALL/0139.jpg,OBJECTSALL/1065.jpg,OBJECTSALL/1064.jpg,OBJECTSALL/0470.jpg
studied,0,5,exemplarA/344.jpg,exemplarB/0344.jpg,OBJECTSALL/1286.jpg,OBJECTSALL/1118.jpg,OBJECTSALL/1034.jpg,OBJECTSALL/0904.jpg,OBJECTSALL/1302.jpg,OBJECTSALL/1286.jpg
studied,0,4,exemplarB/0275.jpg,exemplarA/275.jpg,OBJECTSALL/1278.jpg,OBJECTSALL/1497.jpg,OBJECTSALL/1821.jpg,OBJECTSALL/0522.jpg,OBJECTSALL/1278.jpg,OBJECTSALL/0808.jpg
studied,0,5,exemplarB/042.jpg,exemplarA/42.jpg,OBJECTSALL/1244.jpg,OBJECTSALL/0691.jpg,OBJECTSALL/0082.jpg,OBJECTSALL/0432.jpg,OBJECTSALL/0030.jpg,OBJECTSALL/1244.jpg
studied,0,3,exemplarA/200.jpg,exemplarB/0200.jpg,OBJECTSALL/0445.jpg,OBJECTSALL/0037.jpg,OBJECTSALL/1366.jpg,OBJECTSALL/0445.jpg,OBJECTSALL/0466.jpg,OBJECTSALL/1022.jpg
studied,1,2,exemplarB/0111.jpg,exemplarA/111.jpg,exemplarB/0111.jpg,OBJECTSALL/0263.jpg,OBJECTSALL/1015.jpg,OBJECTSALL/0861.jpg,OBJECTSALL/1843.jpg,OBJECTSALL/0839.jpg
studied,0,2,exemplarA/139.jpg,exemplarB/0139.jpg,OBJECTSALL/1822.jpg,OBJECTSALL/1441.jpg,OBJECTSALL/1822.jpg,OBJECTSALL/1320.jpg,OBJECTSALL/0481.jpg,OBJECTSALL/1863.jpg
studied,1,2,exemplarA/10.jpg,exemplarB/010.jpg,exemplarA/10.jpg,OBJECTSALL/1934.jpg,OBJECTSALL/0286.jpg,OBJECTSALL/1608.jpg,OBJECTSALL/1264.jpg,OBJECTSALL/1609.jpg
studied,0,4,exemplarB/0249.jpg,exemplarA/249.jpg,OBJECTSALL/1499.jpg,OBJECTSALL/0544.jpg,OBJECTSALL/1617.jpg,OBJECTSALL/1635.jpg,OBJECTSALL/1499.jpg,OBJECTSALL/0698.jpg
studied,0,3,exemplarB/044.jpg,exemplarA/44.jpg,OBJECTSALL/0670.jpg,OBJECTSALL/1263.jpg,OBJECTSALL/0573.jpg,OBJECTSALL/0670.jpg,OBJECTSALL/0275.jpg,OBJECTSALL/1213.jpg
studied,0,4,exemplarA/369.jpg,exemplarB/0369.jpg,OBJECTSALL/1292.jpg,OBJECTSALL/0054.jpg,OBJECTSALL/1545.jpg,OBJECTSALL/0491.jpg,OBJECTSALL/1292.jpg,OBJECTSALL/1089.jpg
studied,0,3,exemplarB/0272.jpg,exemplarA/272.jpg,OBJECTSALL/0899.jpg,OBJECTSALL/0644.jpg,OBJECTSALL/0494.jpg,OBJECTSALL/0899.jpg,OBJECTSALL/0369.jpg,OBJECTSALL/0098.jpg
studied,0,1,exemplarA/236.jpg,exemplarB/0236.jpg,OBJECTSALL/0599.jpg,OBJECTSALL/0599.jpg,OBJECTSALL/0207.jpg,OBJECTSALL/0224.jpg,OBJECTSALL/1587.jpg,OBJECTSALL/1000.jpg
studied,0,1,exemplarA/120.jpg,exemplarB/0120.jpg,OBJECTSALL/0350.jpg,OBJECTSALL/0350.jpg,OBJECTSALL/0376.jpg,OBJECTSALL/0254.jpg,OBJECTSALL/1261.jpg,OBJECTSALL/1582.jpg
studied,0,3,exemplarB/071.jpg,exemplarA/71.jpg,OBJECTSALL/0648.jpg,OBJECTSALL/1570.jpg,OBJECTSALL/0602.jpg,OBJECTSALL/0648.jpg,OBJECTSALL/0104.jpg,OBJECTSALL/1082.jpg
studied,0,1,exemplarA/392.jpg,exemplarB/0392.jpg,OBJECTSALL/0389.jpg,OBJECTSALL/0389.jpg,OBJECTSALL/0811.jpg,OBJECTSALL/1935.jpg,OBJECTSALL/0591.jpg,OBJECTSALL/0523.jpg
studied,0,6,exemplarB/0294.jpg,exemplarA/294.jpg,OBJECTSALL/0293.jpg,OBJECTSALL/1612.jpg,OBJECTSALL/0468.jpg,OBJECTSALL/1386.jpg,OBJECTSALL/0147.jpg,OBJECTSALL/0740.jpg
studied,0,3,exemplarB/097.jpg,exemplarA/97.jpg,OBJECTSALL/1178.jpg,OBJECTSALL/0535.jpg,OBJECTSALL/1859.jpg,OBJECTSALL/1178.jpg,OBJECTSALL/1174.jpg,OBJECTSALL/1610.jpg
studied,0,5,exemplarA/178.jpg,exemplarB/0178.jpg,OBJECTSALL/1051.jpg,OBJECTSALL/1424.jpg,OBJECTSALL/1693.jpg,OBJECTSALL/1922.jpg,OBJECTSALL/1042.jpg,OBJECTSALL/1051.jpg
studied,0,2,exemplarB/0355.jpg,exemplarA/355.jpg,OBJECTSALL/0436.jpg,OBJECTSALL/0676.jpg,OBJECTSALL/0436.jpg,OBJECTSALL/0860.jpg,OBJECTSALL/1844.jpg,OBJECTSALL/0613.jpg
studied,0,5,exemplarB/0176.jpg,exemplarA/176.jpg,OBJECTSALL/0220.jpg,OBJECTSALL/1762.jpg,OBJECTSALL/1959.jpg,OBJECTSALL/1488.jpg,OBJECTSALL/1565.jpg,OBJECTSALL/0220.jpg
studied,1,2,exemplarA/256.jpg,exemplarB/0256.jpg,exemplarA/256.jpg,OBJECTSALL/1204.jpg,OBJECTSALL/1120.jpg,OBJECTSALL/1546.jpg,OBJECTSALL/0611.jpg,OBJECTSALL/0630.jpg
