trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,1,exemplarA/190.jpg,exemplarB/0190.jpg,OBJECTSALL/1577.jpg,OBJECTSALL/1577.jpg,OBJECTSALL/0369.jpg,OBJECTSALL/1582.jpg,OBJECTSALL/0872.jpg,OBJECTSALL/0025.jpg
studied,0,3,exemplarA/314.jpg,exemplarB/0314.jpg,OBJECTSALL/1123.jpg,OBJECTSALL/0020.jpg,OBJECTSALL/1041.jpg,OBJECTSALL/1123.jpg,OBJECTSALL/0572.jpg,OBJECTSALL/0197.jpg
studied,0,4,exemplarA/370.jpg,exemplarB/0370.jpg,OBJECTSALL/0695.jpg,OBJECTSALL/0434.jpg,OBJECTSALL/1689.jpg,OBJECTSALL/0777.jpg,OBJECTSALL/0695.jpg,OBJECTSALL/0196.jpg
studied,1,3,exemplarA/102.jpg,exemplarB/0102.jpg,exemplarA/102.jpg,OBJECTSALL/1741.jpg,OBJECTSALL/0071.jpg,OBJECTSALL/1617.jpg,OBJECTSALL/0990.jpg,OBJECTSALL/1721.jpg
studied,1,6,exemplarB/0196.jpg,exemplarA/196.jpg,exemplarB/0196.jpg,OBJECTSALL/0361.jpg,OBJECTSALL/0901.jpg,OBJECTSALL/0806.jpg,OBJECTSALL/1492.jpg,OBJECTSALL/0879.jpg
studied,1,3,exemplarB/0383.jpg,exemplarA/383.jpg,exemplarB/0383.jpg,OBJECTSALL/1255.jpg,OBJECTSALL/1634.jpg,OBJECTSALL/0595.jpg,OBJECTSALL/0764.jpg,OBJECTSALL/1126.jpg
studied,1,3,exemplarB/0281.jpg,exemplarA/281.jpg,exemplarB/0281.jpg,OBJECTSALL/1292.jpg,OBJECTSALL/0507.jpg,OBJECTSALL/1093.jpg,OBJECTSALL/0967.jpg,OBJECTSALL/0427.jpg
studied,0,5,exemplarA/103.jpg,exemplarB/0103.jpg,OBJECTSALL/1565.jpg,OBJECTSALL/1444.jpg,OBJECTSALL/1324.jpg,OBJECTSALL/0332.jpg,OBJECTSALL/1537.jpg,OBJECTSALL/1565.jpg
studied,0,6,exemplarA/80.jpg,exemplarB/080.jpg,OBJECTSALL/0351.jpg,OBJECTSALL/0607.jpg,OBJECTSALL/0326.jpg,OBJECTSALL/1105.jpg,OBJECTSALL/0156.jpg,OBJECTSALL/1670.jpg
studied,0,4,exemplarB/0137.jpg,exemplarA/137.jpg,OBJECTSALL/0666.jpg,OBJECTSALL/0047.jpg,OBJECTSALL/0189.jpg,OBJECTSALL/0690.jpg,OBJECTSALL/0666.jpg,OBJECTSALL/1281.jpg
studied,0,4,exemplarA/113.jpg,exemplarB/0113.jpg,OBJECTSALL/0415.jpg,OBJECTSALL/1959.jpg,OBJECTSALL/0787.jpg,OBJECTSALL/1776.jpg,OBJECTSALL/0415.jpg,OBJECTSALL/0591.jpg
studied,0,4,exemplarA/352.jpg,exemplarB/0352.jpg,OBJECTSALL/1271.jpg,OBJECTSALL/1478.jpg,OBJECTSALL/1147.jpg,OBJECTSALL/1354.jpg,OBJECTSALL/1271.jpg,OBJECTSALL/0309.jpg
studied,1,1,exemplarB/0132.jpg,exemplarA/132.jpg,exemplarB/0132.jpg,OBJECTSALL/1729.jpg,OBJECTSALL/1799.jpg,OBJECTSALL/1326.jpg,OBJECTSALL/1742.jpg,OBJECTSALL/0698.jpg
studied,1,2,exemplarB/088.jpg,exemplarA/88.jpg,exemplarB/088.jpg,OBJECTSALL/0981.jpg,OBJECTSALL/0679.jpg,OBJECTSALL/1487.jpg,OBJECTSALL/1840.jpg,OBJECTSALL/1875.jpg
studied,0,5,exemplarA/99.jpg,exemplarB/099.jpg,OBJECTSALL/1180.jpg,OBJECTSALL/0933.jpg,OBJECTSALL/1042.jpg,OBJECTSALL/1016.jpg,OBJECTSALL/1672.jpg,OBJECTSALL/1180.jpg
studied,1,4,exemplarB/0391.jpg,exemplarA/391.jpg,exemplarB/0391.jpg,OBJECTSALL/0877.jpg,OBJECTSALL/0242.jpg,OBJECTSALL/0875.jpg,OBJECTSALL/0491.jpg,OBJECTSALL/1462.jpg
studied,0,1,exemplarB/062.jpg,exemplarA/62.jpg,OBJECTSALL/0378.jpg,OBJECTSALL/0378.jpg,OBJECTSALL/0132.jpg,OBJECTSALL/0504.jpg,OBJECTSALL/0298.jpg,OBJECTSALL/1426.jpg
studied,1,3,exemplarA/148.jpg,exemplarB/0148.jpg,exemplarA/148.jpg,OBJECTSALL/1790.jpg,OBJECTSALL/1337.jpg,OBJECTSALL/0249.jpg,OBJECTSALL/0385.jpg,OBJECTSALL/0470.jpg
studied,1,5,exemplarA/387.jpg,exemplarB/0387.jpg,exemplarA/387.jpg,OBJECTSALL/0091.jpg,OBJECTSALL/0337.jpg,OBJECTSALL/1124.jpg,OBJECTSALL/1935.jpg,OBJECTSALL/0077.jpg
studied,0,4,exemplarB/0165.jpg,exemplarA/165.jpg,OBJECTSALL/0229.jpg,OBJECTSALL/1081.jpg,OBJECTSALL/0664.jpg,OBJECTSALL/1372.jpg,OBJECTSALL/0229.jpg,OBJECTSALL/1547.jpg
studied,1,1,exemplarB/0257.jpg,exemplarA/257.jpg,exemplarB/0257.jpg,OBJECTSALL/0540.jpg,OBJECTSALL/0413.jpg,OBJECTSALL/0530.jpg,OBJECTSALL/0288.jpg,OBJECTSALL/1192.jpg
studied,1,5,exemplarB/0141.jpg,exemplarA/141.jpg,exemplarB/0141.jpg,OBJECTSALL/1684.jpg,OBJECTSALL/0612.jpg,OBJECTSALL/0467.jpg,OBJECTSALL/0147.jpg,OBJECTSALL/0154.jpg
studied,0,1,exemplarA/367.jpg,exemplarB/0367.jpg,OBJECTSALL/1206.jpg,OBJECTSALL/1206.jpg,OBJECTSALL/0425.jpg,OBJECTSALL/0048.jpg,OBJECTSALL/0106.jpg,OBJECTSALL/1548.jpg
studied,1,4,exemplarA/149.jpg,exemplarB/0149.jpg,exemplarA/149.jpg,OBJECTSALL/1633.jpg,OBJECTSALL/0312.jpg,OBJECTSALL/1031.jpg,OBJECTSALL/1101.jpg,OBJECTSALL/0015.jpg
studied,1,4,exemplarB/0271.jpg,exemplarA/271.jpg,exemplarB/0271.jpg,OBJECTSALL/0725.jpg,OBJECTSALL/1009.jpg,OBJECTSALL/0173.jpg,OBJECTSALL/0275.jpg,OBJECTSALL/1770.jpg
studied,0,4,exemplarA/144.jpg,exemplarB/0144.jpg,OBJECTSALL/1884.jpg,OBJECTSALL/1704.jpg,OBJECTSALL/1855.jpg,OBJECTSALL/0560.jpg,OBJECTSALL/1884.jpg,OBJECTSALL/1410.jpg
studied,1,3,exemplarB/0116.jpg,exemplarA/116.jpg,exemplarB/0116.jpg,OBJECTSALL/1048.jpg,OBJECTSALL/0548.jpg,OBJECTSALL/0450.jpg,OBJECTSALL/0269.jpg,OBJECTSALL/0746.jpg
