trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,1,1,exemplarB/0388.jpg,exemplarA/388.jpg,exemplarB/0388.jpg,OBJECTSALL/0999.jpg,OBJECTSALL/1327.jpg,OBJECTSALL/0686.jpg,OBJECTSALL/1761.jpg,OBJECTSALL/1490.jpg
studied,0,6,exemplarB/0292.jpg,exemplarA/292.jpg,OBJECTSALL/0110.jpg,OBJECTSALL/0245.jpg,OBJECTSALL/0798.jpg,OBJECTSALL/0355.jpg,OBJECTSALL/0586.jpg,OBJECTSALL/1017.jpg
studied,0,5,exemplarB/0337.jpg,exemplarA/337.jpg,OBJECTSALL/0560.jpg,OBJECTSALL/0930.jpg,OBJECTSALL/1038.jpg,OBJECTSALL/0796.jpg,OBJECTSALL/0259.jpg,OBJECTSALL/0560.jpg
studied,0,4,exemplarB/0192.jpg,exemplarA/192.jpg,OBJECTSALL/0166.jpg,OBJECTSALL/1608.jpg,OBJECTSALL/0515.jpg,OBJECTSALL/0382.jpg,OBJECTSALL/0166.jpg,OBJECTSALL/1408.jpg
studied,0,4,exemplarA/195.jpg,exemplarB/0195.jpg,OBJECTSALL/1650.jpg,OBJECTSALL/1380.jpg,OBJECTSALL/0193.jpg,OBJECTSALL/1516.jpg,OBJECTSALL/1650.jpg,OBJECTSALL/0114.jpg
studied,0,3,exemplarA/254.jpg,exemplarB/0254.jpg,OBJECTSALL/0292.jpg,OBJECTSALL/0337.jpg,OBJECTSALL/0073.jpg,OBJECTSALL/0292.jpg,OBJECTSALL/0374.jpg,OBJECTSALL/1228.jpg
studied,0,2,exemplarB/0328.jpg,exemplarA/328.jpg,OBJECTSALL/1483.jpg,OBJECTSALL/1803.jpg,OBJECTSALL/1483.jpg,OBJECTSALL/1333.jpg,OBJECTSALL/0041.jpg,OBJECTSALL/1215.jpg
studied,0,5,exemplarB/0141.jpg,exemplarA/141.jpg,OBJECTSALL/0258.jpg,OBJECTSALL/1805.jpg,OBJECTSALL/0684.jpg,OBJECTSALL/1428.jpg,OBJECTSALL/0960.jpg,OBJECTSALL/0258.jpg
studied,0,5,exemplarA/153.jpg,exemplarB/0153.jpg,OBJECTSALL/0421.jpg,OBJECTSALL/1390.jpg,OBJECTSALL/0543.jpg,OBJECTSALL/0171.jpg,OBJECTSALL/0138.jpg,OBJECTSALL/0421.jpg
studied,1,5,exemplarB/067.jpg,exemplarA/67.jpg,exemplarB/067.jpg,OBJECTSALL/0734.jpg,OBJECTSALL/0173.jpg,OBJECTSALL/1817.jpg,OBJECTSALL/1346.jpg,OBJECTSALL/0908.jpg
studied,0,2,exemplarB/0155.jpg,exemplarA/155.jpg,OBJECTSALL/1285.jpg,OBJECTSALL/1593.jpg,OBJECTSALL/1285.jpg,OBJECTSALL/0534.jpg,OBJECTSALL/1005.jpg,OBJECTSALL/1064.jpg
