trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,6,exemplarB/0288.jpg,exemplarA/288.jpg,OBJECTSALL/1083.jpg,OBJECTSALL/1211.jpg,OBJECTSALL/1325.jpg,OBJECTSALL/1066.jpg,OBJECTSALL/0247.jpg,OBJECTSALL/0096.jpg
studied,0,6,exemplarB/0310.jpg,exemplarA/310.jpg,OBJECTSALL/1458.jpg,OBJECTSALL/1889.jpg,OBJECTSALL/1523.jpg,OBJECTSALL/1888.jpg,OBJECTSALL/1545.jpg,OBJECTSALL/1232.jpg
studied,1,6,exemplarB/0211.jpg,exemplarA/211.jpg,exemplarB/0211.jpg,OBJECTSALL/0172.jpg,OBJECTSALL/0531.jpg,OBJECTSALL/0879.jpg,OBJECTSALL/0761.jpg,OBJECTSALL/0513.jpg
studied,0,6,exemplarB/0314.jpg,exemplarA/314.jpg,OBJECTSALL/0109.jpg,OBJECTSALL/0848.jpg,OBJECTSALL/1585.jpg,OBJECTSALL/0406.jpg,OBJECTSALL/0410.jpg,OBJECTSALL/1392.jpg
studied,0,6,exemplarA/139.jpg,exemplarB/0139.jpg,OBJECTSALL/1127.jpg,OBJECTSALL/0505.jpg,OBJECTSALL/0228.jpg,OBJECTSALL/0674.jpg,OBJECTSALL/1294.jpg,OBJECTSALL/0044.jpg
studied,0,6,exemplarB/0284.jpg,exemplarA/284.jpg,OBJECTSALL/0967.jpg,OBJECTSALL/0322.jpg,OBJECTSALL/0442.jpg,OBJECTSALL/1197.jpg,OBJECTSALL/1717.jpg,OBJECTSALL/1179.jpg
studied,1,6,exemplarA/157.jpg,exemplarB/0157.jpg,exemplarA/157.jpg,OBJECTSALL/0961.jpg,OBJECTSALL/1095.jpg,OBJECTSALL/1520.jpg,OBJECTSALL/0192.jpg,OBJECTSALL/1687.jpg
studied,0,6,exemplarB/0182.jpg,exemplarA/182.jpg,OBJECTSALL/1288.jpg,OBJECTSALL/0157.jpg,OBJECTSALL/0347.jpg,OBJECTSALL/0297.jpg,OBJECTSALL/1672.jpg,OBJECTSALL/1097.jpg
studied,1,6,exemplarA/4.jpg,exemplarB/04.jpg,exemplarA/4.jpg,OBJECTSALL/0029.jpg,OBJECTSALL/1026.jpg,OBJECTSALL/1504.jpg,OBJECTSALL/1757.jpg,OBJECTSALL/1694.jpg
studied,1,6,exemplarA/343.jpg,exemplarB/0343.jpg,exemplarA/343.jpg,OBJECTSALL/1158.jpg,OBJECTSALL/0606.jpg,OBJECTSALL/0609.jpg,OBJECTSALL/0152.jpg,OBJECTSALL/0619.jpg
studied,0,6,exemplarA/222.jpg,exemplarB/0222.jpg,OBJECTSALL/0543.jpg,OBJECTSALL/1136.jpg,OBJECTSALL/0587.jpg,OBJECTSALL/0763.jpg,OBJECTSALL/1600.jpg,OBJECTSALL/1812.jpg
studied,0,6,exemplarA/82.jpg,exemplarB/082.jpg,OBJECTSALL/1185.jpg,OBJECTSALL/0686.jpg,OBJECTSALL/0013.jpg,OBJECTSALL/1428.jpg,OBJECTSALL/1156.jpg,OBJECTSALL/0288.jpg
studied,0,6,exemplarA/78.jpg,exemplarB/078.jpg,OBJECTSALL/1479.jpg,OBJECTSALL/1630.jpg,OBJECTSALL/0249.jpg,OBJECTSALL/1567.jpg,OBJECTSALL/1370.jpg,OBJECTSALL/1329.jpg
studied,0,6,exemplarA/214.jpg,exemplarB/0214.jpg,OBJECTSALL/1774.jpg,OBJECTSALL/1444.jpg,OBJECTSALL/0960.jpg,OBJECTSALL/0856.jpg,OBJECTSALL/1395.jpg,OBJECTSALL/0835.jpg
studied,0,6,exemplarA/189.jpg,exemplarB/0189.jpg,OBJECTSALL/1140.jpg,OBJECTSALL/0116.jpg,OBJECTSALL/0256.jpg,OBJECTSALL/0089.jpg,OBJECTSALL/0575.jpg,OBJECTSALL/1635.jpg
