trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,1,5,exemplarA/47.jpg,exemplarB/047.jpg,exemplarA/47.jpg,OBJECTSALL/1202.jpg,OBJECTSALL/0611.jpg,OBJECTSALL/1642.jpg,OBJECTSALL/0745.jpg,OBJECTSALL/1550.jpg
studied,0,3,exemplarA/53.jpg,exemplarB/053.jpg,OBJECTSALL/0756.jpg,OBJECTSALL/0752.jpg,OBJECTSALL/1862.jpg,OBJECTSALL/0756.jpg,OBJECTSALL/0819.jpg,OBJECTSALL/1400.jpg
studied,0,3,exemplarA/18.jpg,exemplarB/018.jpg,OBJECTSALL/0919.jpg,OBJECTSALL/0769.jpg,OBJECTSALL/1109.jpg,OBJECTSALL/0919.jpg,OBJECTSALL/0328.jpg,OBJECTSALL/0836.jpg
studied,0,5,exemplarB/019.jpg,exemplarA/19.jpg,OBJECTSALL/0474.jpg,OBJECTSALL/0613.jpg,OBJECTSALL/1046.jpg,OBJECTSALL/0448.jpg,OBJECTSALL/1830.jpg,OBJECTSALL/0474.jpg
studied,0,3,exemplarB/0141.jpg,exemplarA/141.jpg,OBJECTSALL/0676.jpg,OBJECTSALL/1598.jpg,OBJECTSALL/1730.jpg,OBJECTSALL/0676.jpg,OBJECTSALL/0112.jpg,OBJECTSALL/0483.jpg
studied,0,1,exemplarA/66.jpg,exemplarB/066.jpg,OBJECTSALL/0933.jpg,OBJECTSALL/0933.jpg,OBJECTSALL/0132.jpg,OBJECTSALL/0403.jpg,OBJECTSALL/1714.jpg,OBJECTSALL/0108.jpg
studied,0,2,exemplarA/25.jpg,exemplarB/025.jpg,OBJECTSALL/0419.jpg,OBJECTSALL/0882.jpg,OBJECTSALL/0419.jpg,OBJECTSALL/1000.jpg,OBJECTSALL/0788.jpg,OBJECTSALL/0865.jpg
studied,1,4,exemplarA/218.jpg,exemplarB/0218.jpg,exemplarA/218.jpg,OBJECTSALL/0473.jpg,OBJECTSALL/1934.jpg,OBJECTSALL/1506.jpg,OBJECTSALL/0279.jpg,OBJECTSALL/1351.jpg
studied,0,5,exemplarA/8.jpg,exemplarB/08.jpg,OBJECTSALL/0438.jpg,OBJECTSALL/1534.jpg,OBJECTSALL/0592.jpg,OBJECTSALL/0157.jpg,OBJECTSALL/1795.jpg,OBJECTSALL/0438.jpg
studied,0,5,exemplarA/272.jpg,exemplarB/0272.jpg,OBJECTSALL/0042.jpg,OBJECTSALL/1552.jpg,OBJECTSALL/0950.jpg,OBJECTSALL/1535.jpg,OBJECTSALL/1852.jpg,OBJECTSALL/0042.jpg
studied,1,6,exemplarA/150.jpg,exemplarB/0150.JPG,exemplarA/150.jpg,OBJECTSALL/1090.jpg,OBJECTSALL/1117.jpg,OBJECTSALL/0997.jpg,OBJECTSALL/1063.jpg,OBJECTSALL/0212.jpg
studied,0,5,exemplarA/362.jpg,exemplarB/0362.jpg,OBJECTSALL/1129.jpg,OBJECTSALL/0446.jpg,OBJECTSALL/1174.jpg,OBJECTSALL/1236.jpg,OBJECTSALL/1009.jpg,OBJECTSALL/1129.jpg
studied,0,2,exemplarB/0273.jpg,exemplarA/273.jpg,OBJECTSALL/0109.jpg,OBJECTSALL/1425.jpg,OBJECTSALL/0109.jpg,OBJECTSALL/1547.jpg,OBJECTSALL/0966.jpg,OBJECTSALL/0786.jpg
studied,0,6,exemplarA/52.jpg,exemplarB/052.jpg,OBJECTSALL/1568.jpg,OBJECTSALL/0287.jpg,OBJECTSALL/1765.jpg,OBJECTSALL/1057.jpg,OBJECTSALL/0678.jpg,OBJECTSALL/1115.jpg
