trial_type,correct,raw_response,test_image,bait_image,response_image,filler1,filler2,filler3,filler4,filler5
studied,0,3,exemplarA/83.jpg,exemplarB/083.jpg,OBJECTSALL/1408.jpg,OBJECTSALL/0386.jpg,OBJECTSALL/0829.jpg,OBJECTSALL/1408.jpg,OBJECTSALL/0809.jpg,OBJECTSALL/0051.jpg
studied,0,4,exemplarA/319.jpg,exemplarB/0319.jpg,OBJECTSALL/1153.jpg,OBJECTSALL/1876.jpg,OBJECTSALL/0991.jpg,OBJECTSALL/0473.jpg,OBJECTSALL/1153.jpg,OBJECTSALL/1104.jpg
studied,0,6,exemplarB/0367.jpg,exemplarA/367.jpg,OBJECTSALL/0638.jpg,OBJECTSALL/1688.jpg,OBJECTSALL/1749.jpg,OBJECTSALL/0535.jpg,OBJECTSALL/0569.jpg,OBJECTSALL/1630.jpg
studied,0,2,exemplarB/0289.jpg,exemplarA/289.jpg,OBJECTSALL/1378.jpg,OBJECTSALL/0295.jpg,OBJECTSALL/1378.jpg,OBJECTSALL/1872.jpg,OBJECTSALL/1458.jpg,OBJECTSALL/0298.jpg
studied,0,5,exemplarA/268.jpg,exemplarB/0268.jpg,OBJECTSALL/1621.jpg,OBJECTSALL/1647.jpg,OBJECTSALL/1754.jpg,OBJECTSALL/1753.jpg,OBJECTSALL/0415.jpg,OBJECTSALL/1621.jpg
studied,1,6,exemplarB/0107.jpg,exemplarA/107.jpg,exemplarB/0107.jpg,OBJECTSALL/1048.jpg,OBJECTSALL/1904.jpg,OBJECTSALL/1241.jpg,OBJECTSALL/1680.jpg,OBJECTSALL/1617.jpg
studied,1,4,exemplarA/2.jpg,exemplarB/02.jpg,exemplarA/2.jpg,OBJECTSALL/0329.jpg,OBJECTSALL/1170.jpg,OBJECTSALL/1530.jpg,OBJECTSALL/1275.jpg,OBJECTSALL/0567.jpg
studied,0,2,exemplarB/077.jpg,exemplarA/77.jpg,OBJECTSALL/0760.jpg,OBJECTSALL/0218.jpg,OBJECTSALL/0760.jpg,OBJECTSALL/1090.jpg,OBJECTSALL/0665.jpg,OBJECTSALL/1574.jpg
studied,0,6,exemplarB/069.jpg,exemplarA/69.jpg,OBJECTSALL/1836.jpg,OBJECTSALL/0897.jpg,OBJECTSALL/1552.jpg,OBJECTSALL/1155.jpg,OBJECTSALL/0571.jpg,OBJECTSALL/1282.jpg
studied,1,4,exemplarA/57.jpg,exemplarB/057.jpg,exemplarA/57.jpg,OBJECTSALL/0533.jpg,OBJECTSALL/1143.jpg,OBJECTSALL/1266.jpg,OBJECTSALL/0597.jpg,OBJECTSALL/1040.jpg
studied,1,6,exemplarB/0216.jpg,exemplarA/216.jpg,exemplarB/0216.jpg,OBJECTSALL/1602.jpg,OBJECTSALL/0976.jpg,OBJECTSALL/1050.jpg,OBJECTSALL/1295.jpg,OBJECTSALL/0252.jpg
studied,0,6,exemplarA/376.jpg,exemplarB/0376.JPG,OBJECTSALL/1254.jpg,OBJECTSALL/1609.jpg,OBJECTSALL/1519.jpg,OBJECTSALL/1325.jpg,OBJECTSALL/0692.jpg,OBJECTSALL/0870.jpg
studied,0,3,exemplarB/0279.jpg,exemplarA/279.jpg,OBJECTSALL/0047.jpg,OBJECTSALL/1335.jpg,OBJECTSALL/0268.jpg,OBJECTSALL/0047.jpg,OBJECTSALL/0417.jpg,OBJECTSALL/1195.jpg
studied,1,6,exemplarB/0139.jpg,exemplarA/139.jpg,exemplarB/0139.jpg,OBJECTSALL/0090.jpg,OBJECTSALL/1146.jpg,OBJECTSALL/0631.jpg,OBJECTSALL/0323.jpg,OBJECTSALL/1875.jpg
studied,1,6,exemplarA/120.jpg,exemplarB/0120.jpg,exemplarA/120.jpg,OBJECTSALL/1605.jpg,OBJECTSALL/1159.jpg,OBJECTSALL/0113.jpg,OBJECTSALL/0805.jpg,OBJECTSALL/0846.jpg
studied,1,6,exemplarA/111.jpg,exemplarB/0111.jpg,exemplarA/111.jpg,OBJECTSALL/1505.jpg,OBJECTSALL/0932.jpg,OBJECTSALL/0666.jpg,OBJECTSALL/1443.jpg,OBJECTSALL/1036.jpg
studied,0,5,exemplarB/0373.jpg,exemplarA/373.jpg,OBJECTSALL/0572.jpg,OBJECTSALL/1124.jpg,OBJECTSALL/1728.jpg,OBJECTSALL/0465.jpg,OBJECTSALL/0625.jpg,OBJECTSALL/0572.jpg
studied,0,1,exemplarA/292.jpg,exemplarB/0292.jpg,OBJECTSALL/1066.jpg,OBJECTSALL/1066.jpg,OBJECTSALL/1236.jpg,OBJECTSALL/0167.jpg,OBJECTSALL/1426.jpg,OBJECTSALL/0181.jpg
