trial_type,correct,raw_response,test_image,bait_image,timestamp,response_image,filler1,filler2,filler3,filler4,filler5
unstudied,0,6,exemplarB/0220.jpg,exemplarA/220.jpg,1460.3111579418182,OBJECTSALL/0397.jpg,OBJECTSALL/1782.jpg,OBJECTSALL/1435.jpg,OBJECTSALL/1924.jpg,OBJECTSALL/0982.jpg,OBJECTSALL/1234.jpg
unstudied,1,1,exemplarB/0359.jpg,exemplarA/359.jpg,1470.260586977005,exemplarB/0359.jpg,OBJECTSALL/0359.jpg,OBJECTSALL/1479.jpg,OBJECTSALL/1926.jpg,OBJECTSALL/0303.jpg,OBJECTSALL/0182.jpg
unstudied,1,3,exemplarB/0152.jpg,exemplarA/152.jpg,1478.6883668899536,exemplarB/0152.jpg,OBJECTSALL/1402.jpg,OBJECTSALL/0871.jpg,OBJECTSALL/0584.jpg,OBJECTSALL/1278.jpg,OBJECTSALL/0185.jpg
unstudied,1,1,exemplarA/104.jpg,exemplarB/0104.jpg,1485.3554029464722,exemplarA/104.jpg,OBJECTSALL/1823.jpg,OBJECTSALL/1750.jpg,OBJECTSALL/0612.jpg,OBJECTSALL/1668.jpg,OBJECTSALL/0218.jpg
unstudied,0,1,exemplarA/89.jpg,exemplarB/089.jpg,1494.4939069747925,OBJECTSALL/1109.jpg,OBJECTSALL/1109.jpg,OBJECTSALL/1683.jpg,OBJECTSALL/1672.jpg,OBJECTSALL/0579.jpg,OBJECTSALL/1570.jpg
unstudied,1,3,exemplarB/05.jpg,exemplarA/5.jpg,1501.360473871231,exemplarB/05.jpg,OBJECTSALL/0315.jpg,OBJECTSALL/0636.jpg,OBJECTSALL/1361.jpg,OBJECTSALL/0819.jpg,OBJECTSALL/0368.jpg
unstudied,1,3,exemplarA/325.jpg,exemplarB/0325.jpg,1509.408210992813,exemplarA/325.jpg,OBJECTSALL/0026.jpg,OBJECTSALL/1853.jpg,OBJECTSALL/0214.jpg,OBJECTSALL/1433.jpg,OBJECTSALL/0069.jpg
unstudied,1,5,exemplarB/0100.jpg,exemplarA/100.jpg,1519.5480949878693,exemplarB/0100.jpg,OBJECTSALL/0897.jpg,OBJECTSALL/1501.jpg,OBJECTSALL/1243.jpg,OBJECTSALL/0202.jpg,OBJECTSALL/1317.jpg
unstudied,1,6,exemplarA/248.jpg,exemplarB/0248.jpg,1528.0761678218842,exemplarA/248.jpg,OBJECTSALL/0992.jpg,OBJECTSALL/0297.jpg,OBJECTSALL/1268.jpg,OBJECTSALL/0251.jpg,OBJECTSALL/1862.jpg
unstudied,1,6,exemplarB/0311.jpg,exemplarA/311.jpg,1534.9027059078217,exemplarB/0311.jpg,OBJECTSALL/1419.jpg,OBJECTSALL/0587.jpg,OBJECTSALL/0745.jpg,OBJECTSALL/0770.jpg,OBJECTSALL/1579.jpg
